Format Version,1.23,Take Name,Take 2022-02-11 07.51.42 PM_004,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,50.000000,Capture Start Time,2022-02-11 08.22.15.784 ,Total Frames in Take,58575,Total Exported Frames,24407,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo
,ID,"13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
15386,307.720000,-0.028167,0.018086,0.003332,-0.999434,0.013501,0.213179,0.027543,0.000099
15387,307.740000,-0.027991,0.018141,0.003305,-0.999438,0.013493,0.213202,0.027538,0.000130
15388,307.760000,-0.028074,0.018163,0.003258,-0.999435,0.013467,0.213203,0.027545,0.000117
15389,307.780000,-0.028111,0.018152,0.003311,-0.999435,0.013480,0.213192,0.027544,0.000095
15390,307.800000,-0.028117,0.018298,0.003418,-0.999431,0.013474,0.213204,0.027538,0.000111
15391,307.820000,-0.028076,0.018188,0.003384,-0.999435,0.013478,0.213209,0.027546,0.000112
15392,307.840000,-0.028025,0.018259,0.003244,-0.999435,0.013494,0.213225,0.027547,0.000111
15393,307.860000,-0.028022,0.018162,0.003425,-0.999436,0.013487,0.213222,0.027549,0.000113
15394,307.880000,-0.027926,0.018213,0.003224,-0.999439,0.013489,0.213236,0.027547,0.000114
15395,307.900000,-0.028017,0.018071,0.003364,-0.999439,0.013467,0.213236,0.027545,0.000114
15396,307.920000,-0.027946,0.018248,0.003331,-0.999437,0.013474,0.213237,0.027551,0.000115
15397,307.940000,-0.027904,0.018196,0.003431,-0.999439,0.013481,0.213243,0.027540,0.000116
15398,307.960000,-0.027947,0.018291,0.003256,-0.999437,0.013486,0.213246,0.027549,0.000113
15399,307.980000,-0.027865,0.018248,0.003265,-0.999440,0.013488,0.213249,0.027547,0.000116
15400,308.000000,-0.027887,0.018170,0.003203,-0.999441,0.013483,0.213260,0.027554,0.000109
15401,308.020000,-0.027851,0.018124,0.003380,-0.999442,0.013477,0.213262,0.027544,0.000116
15402,308.040000,-0.027487,0.017974,0.003374,-0.999455,0.013489,0.213258,0.027519,0.000110
15403,308.060000,-0.027926,0.018046,0.003361,-0.999442,0.013477,0.213268,0.027556,0.000116
15404,308.080000,-0.027462,0.018007,0.003352,-0.999455,0.013484,0.213268,0.027529,0.000115
15405,308.100000,-0.027779,0.018022,0.003475,-0.999446,0.013487,0.213274,0.027552,0.000120
15406,308.120000,-0.027796,0.018078,0.003340,-0.999445,0.013474,0.213278,0.027553,0.000114
15407,308.140000,-0.027450,0.017868,0.003414,-0.999458,0.013486,0.213273,0.027525,0.000110
15408,308.160000,-0.027550,0.017915,0.003129,-0.999455,0.013457,0.213298,0.027541,0.000127
15409,308.180000,-0.027784,0.018131,0.003430,-0.999444,0.013483,0.213273,0.027556,0.000115
15410,308.200000,-0.027644,0.018055,0.003321,-0.999449,0.013480,0.213302,0.027555,0.000118
15411,308.220000,-0.027456,0.017988,0.002896,-0.999457,0.013465,0.213318,0.027543,0.000125
15412,308.240000,-0.027776,0.018160,0.003342,-0.999444,0.013481,0.213274,0.027562,0.000126
15413,308.260000,-0.027663,0.017994,0.003380,-0.999450,0.013492,0.213300,0.027558,0.000115
15414,308.280000,-0.027337,0.017838,0.003284,-0.999462,0.013479,0.213306,0.027541,0.000121
15415,308.300000,-0.026977,0.017583,0.003120,-0.999477,0.013467,0.213317,0.027518,0.000127
15416,308.320000,-0.027576,0.018094,0.003258,-0.999451,0.013470,0.213310,0.027557,0.000112
15417,308.340000,-0.027437,0.017957,0.003106,-0.999457,0.013468,0.213323,0.027546,0.000134
15418,308.360000,-0.026981,0.017571,0.003162,-0.999477,0.013476,0.213322,0.027517,0.000125
15419,308.380000,-0.027142,0.017758,0.003164,-0.999469,0.013476,0.213329,0.027533,0.000120
15420,308.400000,-0.026837,0.017481,0.003135,-0.999482,0.013455,0.213310,0.027507,0.000119
15421,308.420000,-0.027409,0.017953,0.003069,-0.999458,0.013475,0.213340,0.027553,0.000120
15422,308.440000,-0.027322,0.017831,0.003097,-0.999463,0.013468,0.213334,0.027547,0.000123
15423,308.460000,-0.027349,0.017997,0.003123,-0.999459,0.013469,0.213338,0.027551,0.000122
15424,308.480000,-0.027464,0.018075,0.003177,-0.999454,0.013468,0.213334,0.027555,0.000107
15425,308.500000,-0.027374,0.017947,0.003095,-0.999459,0.013440,0.213310,0.027537,0.000090
15426,308.520000,-0.027335,0.017901,0.003165,-0.999461,0.013465,0.213332,0.027545,0.000118
15427,308.540000,-0.026871,0.017680,0.002975,-0.999478,0.013454,0.213357,0.027523,0.000117
15428,308.560000,-0.027231,0.017902,0.002766,-0.999465,0.013460,0.213372,0.027553,0.000122
15429,308.580000,-0.027092,0.017872,0.003152,-0.999468,0.013478,0.213357,0.027543,0.000123
15430,308.600000,-0.027437,0.017953,0.003339,-0.999457,0.013491,0.213353,0.027560,0.000115
15431,308.620000,-0.026954,0.017648,0.003148,-0.999476,0.013468,0.213348,0.027529,0.000114
15432,308.640000,-0.027135,0.017792,0.003084,-0.999469,0.013462,0.213365,0.027539,0.000127
15433,308.660000,-0.026992,0.017783,0.003296,-0.999472,0.013478,0.213365,0.027531,0.000118
15434,308.680000,-0.027045,0.017841,0.003144,-0.999470,0.013461,0.213355,0.027534,0.000099
15435,308.700000,-0.026702,0.017566,0.003045,-0.999484,0.013465,0.213379,0.027519,0.000128
15436,308.720000,-0.026628,0.017610,0.003010,-0.999486,0.013462,0.213370,0.027518,0.000126
15437,308.740000,-0.027072,0.017716,0.003155,-0.999472,0.013469,0.213348,0.027545,0.000108
15438,308.760000,-0.027198,0.018095,0.003069,-0.999462,0.013470,0.213357,0.027556,0.000111
15439,308.780000,-0.027336,0.018035,0.003293,-0.999458,0.013482,0.213362,0.027561,0.000123
15440,308.800000,-0.027218,0.018006,0.003171,-0.999462,0.013456,0.213365,0.027553,0.000107
15441,308.820000,-0.027184,0.017959,0.002990,-0.999465,0.013457,0.213365,0.027552,0.000107
15442,308.840000,-0.027352,0.018187,0.003375,-0.999455,0.013479,0.213368,0.027562,0.000119
15443,308.860000,-0.027057,0.017946,0.002986,-0.999468,0.013465,0.213396,0.027552,0.000132
15444,308.880000,-0.026740,0.017808,0.002771,-0.999480,0.013461,0.213386,0.027539,0.000117
15445,308.900000,-0.027034,0.018043,0.002737,-0.999468,0.013464,0.213419,0.027558,0.000123
15446,308.920000,-0.026820,0.017850,0.002912,-0.999477,0.013456,0.213393,0.027536,0.000116
15447,308.940000,-0.026907,0.018093,0.002946,-0.999470,0.013487,0.213398,0.027550,0.000125
15448,308.960000,-0.026669,0.017817,0.002806,-0.999482,0.013484,0.213413,0.027531,0.000126
15449,308.980000,-0.026736,0.017798,0.003048,-0.999479,0.013462,0.213385,0.027532,0.000117
15450,309.000000,-0.026370,0.017709,0.002853,-0.999491,0.013483,0.213395,0.027523,0.000124
15451,309.020000,-0.026483,0.017626,0.003048,-0.999489,0.013462,0.213402,0.027518,0.000122
15452,309.040000,-0.027026,0.018097,0.002996,-0.999466,0.013462,0.213411,0.027554,0.000128
15453,309.060000,-0.026593,0.017774,0.002724,-0.999485,0.013466,0.213431,0.027536,0.000119
15454,309.080000,-0.026654,0.017843,0.002983,-0.999481,0.013482,0.213401,0.027543,0.000119
15455,309.100000,-0.027003,0.018188,0.002817,-0.999466,0.013473,0.213452,0.027563,0.000136
15456,309.120000,-0.027103,0.018029,0.003076,-0.999465,0.013465,0.213403,0.027562,0.000122
15457,309.140000,-0.026793,0.018092,0.002918,-0.999473,0.013485,0.213416,0.027554,0.000125
15458,309.160000,-0.026738,0.017901,0.003030,-0.999478,0.013474,0.213433,0.027549,0.000140
15459,309.180000,-0.026768,0.017922,0.002928,-0.999477,0.013470,0.213414,0.027550,0.000123
15460,309.200000,-0.026944,0.018165,0.002849,-0.999468,0.013479,0.213421,0.027566,0.000124
15461,309.220000,-0.026799,0.017980,0.003078,-0.999474,0.013482,0.213432,0.027556,0.000118
15462,309.240000,-0.026318,0.017628,0.002909,-0.999494,0.013485,0.213420,0.027528,0.000122
15463,309.260000,-0.026461,0.017844,0.002839,-0.999487,0.013480,0.213425,0.027536,0.000122
15464,309.280000,-0.026276,0.017716,0.002817,-0.999494,0.013481,0.213435,0.027530,0.000126
15465,309.300000,-0.026947,0.018137,0.002784,-0.999469,0.013472,0.213441,0.027570,0.000126
15466,309.320000,-0.026526,0.017846,0.002903,-0.999485,0.013483,0.213433,0.027545,0.000124
15467,309.340000,-0.026855,0.018002,0.002805,-0.999473,0.013487,0.213454,0.027567,0.000131
15468,309.360000,-0.026266,0.017675,0.002813,-0.999495,0.013475,0.213440,0.027530,0.000129
15469,309.380000,-0.026698,0.017977,0.002928,-0.999478,0.013479,0.213440,0.027553,0.000131
15470,309.400000,-0.026318,0.017662,0.002962,-0.999493,0.013479,0.213438,0.027529,0.000120
15471,309.420000,-0.026894,0.018160,0.002953,-0.999469,0.013484,0.213443,0.027567,0.000121
15472,309.440000,-0.026410,0.017860,0.002949,-0.999487,0.013483,0.213449,0.027535,0.000125
15473,309.460000,-0.026876,0.018037,0.002888,-0.999472,0.013489,0.213440,0.027572,0.000120
15474,309.480000,-0.026857,0.018009,0.002841,-0.999473,0.013479,0.213446,0.027572,0.000119
15475,309.500000,-0.026258,0.017590,0.002874,-0.999496,0.013486,0.213444,0.027535,0.000119
15476,309.520000,-0.026793,0.018188,0.002875,-0.999471,0.013485,0.213450,0.027572,0.000124
15477,309.540000,-0.026739,0.018076,0.002852,-0.999475,0.013482,0.213451,0.027568,0.000122
15478,309.560000,-0.026670,0.018092,0.002992,-0.999476,0.013481,0.213463,0.027557,0.000130
15479,309.580000,-0.026452,0.017892,0.002924,-0.999486,0.013492,0.213454,0.027550,0.000124
15480,309.600000,-0.026163,0.017715,0.002915,-0.999496,0.013489,0.213458,0.027536,0.000126
15481,309.620000,-0.026872,0.018167,0.002972,-0.999469,0.013490,0.213459,0.027573,0.000125
15482,309.640000,-0.026755,0.018133,0.002904,-0.999473,0.013488,0.213464,0.027567,0.000127
15483,309.660000,-0.026801,0.018123,0.002856,-0.999472,0.013479,0.213466,0.027576,0.000122
15484,309.680000,-0.026801,0.018106,0.002923,-0.999472,0.013468,0.213467,0.027569,0.000126
15485,309.700000,-0.026737,0.018255,0.002909,-0.999472,0.013481,0.213471,0.027569,0.000122
15486,309.720000,-0.026773,0.018150,0.002881,-0.999473,0.013481,0.213468,0.027568,0.000125
15487,309.740000,-0.026733,0.018201,0.002774,-0.999473,0.013473,0.213483,0.027571,0.000130
15488,309.760000,-0.026846,0.018117,0.002756,-0.999472,0.013476,0.213480,0.027581,0.000125
15489,309.780000,-0.026556,0.018040,0.002829,-0.999481,0.013478,0.213479,0.027561,0.000126
15490,309.800000,-0.026605,0.018273,0.002840,-0.999475,0.013487,0.213479,0.027570,0.000124
15491,309.820000,-0.026490,0.018008,0.002794,-0.999483,0.013482,0.213482,0.027560,0.000131
15492,309.840000,-0.026597,0.018067,0.002908,-0.999479,0.013485,0.213481,0.027563,0.000127
15493,309.860000,-0.026741,0.018151,0.002760,-0.999474,0.013476,0.213481,0.027574,0.000121
15494,309.880000,-0.026659,0.018131,0.002905,-0.999476,0.013484,0.213485,0.027571,0.000124
15495,309.900000,-0.026648,0.018124,0.002739,-0.999477,0.013486,0.213508,0.027574,0.000126
15496,309.920000,-0.026719,0.018070,0.002714,-0.999476,0.013473,0.213492,0.027581,0.000127
15497,309.940000,-0.026569,0.018171,0.002784,-0.999478,0.013472,0.213506,0.027570,0.000131
15498,309.960000,-0.026692,0.018091,0.002781,-0.999476,0.013486,0.213487,0.027583,0.000123
15499,309.980000,-0.026672,0.018151,0.002859,-0.999475,0.013486,0.213491,0.027577,0.000125
15500,310.000000,-0.026658,0.018085,0.002751,-0.999477,0.013487,0.213520,0.027580,0.000127
15501,310.020000,-0.026625,0.018209,0.002930,-0.999475,0.013482,0.213499,0.027568,0.000128
15502,310.040000,-0.026661,0.018197,0.002829,-0.999475,0.013490,0.213492,0.027585,0.000125
15503,310.060000,-0.026537,0.018276,0.002837,-0.999477,0.013484,0.213500,0.027578,0.000127
15504,310.080000,-0.026599,0.018263,0.002811,-0.999475,0.013479,0.213509,0.027575,0.000134
15505,310.100000,-0.026719,0.018173,0.002802,-0.999474,0.013473,0.213509,0.027580,0.000129
15506,310.120000,-0.026377,0.017977,0.002834,-0.999487,0.013485,0.213506,0.027561,0.000127
15507,310.140000,-0.026601,0.018188,0.002883,-0.999476,0.013487,0.213506,0.027579,0.000130
15508,310.160000,-0.026571,0.018191,0.002830,-0.999477,0.013477,0.213516,0.027578,0.000133
15509,310.180000,-0.026373,0.018063,0.002928,-0.999485,0.013479,0.213512,0.027560,0.000128
15510,310.200000,-0.026622,0.018163,0.002965,-0.999476,0.013481,0.213513,0.027572,0.000130
15511,310.220000,-0.026272,0.017986,0.002850,-0.999489,0.013474,0.213520,0.027554,0.000136
15512,310.240000,-0.026622,0.018173,0.002721,-0.999477,0.013473,0.213518,0.027579,0.000132
15513,310.260000,-0.026513,0.018153,0.002778,-0.999480,0.013477,0.213522,0.027578,0.000133
15514,310.280000,-0.026541,0.018231,0.002857,-0.999477,0.013480,0.213524,0.027575,0.000132
15515,310.300000,-0.026682,0.018149,0.002749,-0.999475,0.013469,0.213525,0.027578,0.000131
15516,310.320000,-0.026390,0.017996,0.002795,-0.999486,0.013476,0.213522,0.027567,0.000132
15517,310.340000,-0.026575,0.018232,0.002915,-0.999476,0.013484,0.213526,0.027577,0.000127
15518,310.360000,-0.026506,0.018145,0.002847,-0.999480,0.013486,0.213523,0.027573,0.000132
15519,310.380000,-0.026491,0.018144,0.002832,-0.999480,0.013483,0.213529,0.027579,0.000132
15520,310.400000,-0.026547,0.018251,0.002816,-0.999477,0.013475,0.213534,0.027584,0.000135
15521,310.420000,-0.026464,0.018219,0.002765,-0.999480,0.013475,0.213537,0.027576,0.000135
15522,310.440000,-0.026508,0.018222,0.002787,-0.999479,0.013473,0.213538,0.027578,0.000139
15523,310.460000,-0.026489,0.018192,0.002747,-0.999480,0.013479,0.213541,0.027578,0.000135
15524,310.480000,-0.026498,0.018281,0.002911,-0.999478,0.013477,0.213540,0.027578,0.000133
15525,310.500000,-0.026630,0.018191,0.002791,-0.999476,0.013464,0.213536,0.027579,0.000134
15526,310.520000,-0.026493,0.018205,0.002770,-0.999479,0.013472,0.213546,0.027576,0.000136
15527,310.540000,-0.026463,0.018206,0.002761,-0.999480,0.013472,0.213545,0.027576,0.000134
15528,310.560000,-0.026415,0.018251,0.002753,-0.999481,0.013473,0.213555,0.027584,0.000136
15529,310.580000,-0.026485,0.018133,0.002903,-0.999481,0.013463,0.213545,0.027572,0.000129
15530,310.600000,-0.026380,0.018098,0.002774,-0.999484,0.013480,0.213541,0.027569,0.000127
15531,310.620000,-0.026491,0.018204,0.002808,-0.999479,0.013470,0.213553,0.027582,0.000136
15532,310.640000,-0.026454,0.018169,0.002795,-0.999481,0.013468,0.213555,0.027574,0.000136
15533,310.660000,-0.026449,0.018190,0.002837,-0.999481,0.013468,0.213562,0.027581,0.000134
15534,310.680000,-0.026438,0.018233,0.002891,-0.999480,0.013491,0.213546,0.027579,0.000130
15535,310.700000,-0.026460,0.018104,0.002845,-0.999482,0.013465,0.213555,0.027565,0.000136
15536,310.720000,-0.026399,0.018149,0.002888,-0.999483,0.013485,0.213555,0.027584,0.000128
15537,310.740000,-0.026412,0.018286,0.002872,-0.999480,0.013480,0.213555,0.027575,0.000131
15538,310.760000,-0.026388,0.018240,0.002899,-0.999481,0.013489,0.213549,0.027579,0.000128
15539,310.780000,-0.026018,0.018004,0.002741,-0.999496,0.013473,0.213560,0.027557,0.000141
15540,310.800000,-0.026425,0.018272,0.002618,-0.999480,0.013448,0.213562,0.027584,0.000115
15541,310.820000,-0.026395,0.018135,0.002871,-0.999483,0.013479,0.213565,0.027578,0.000132
15542,310.840000,-0.026400,0.018069,0.002826,-0.999484,0.013486,0.213566,0.027583,0.000129
15543,310.860000,-0.026400,0.018209,0.002836,-0.999482,0.013468,0.213571,0.027577,0.000139
15544,310.880000,-0.026393,0.018219,0.002797,-0.999482,0.013473,0.213569,0.027581,0.000136
15545,310.900000,-0.026420,0.018125,0.002902,-0.999482,0.013464,0.213567,0.027572,0.000137
15546,310.920000,-0.026448,0.018143,0.002783,-0.999482,0.013470,0.213567,0.027579,0.000132
15547,310.940000,-0.026329,0.018154,0.002635,-0.999485,0.013459,0.213567,0.027580,0.000117
15548,310.960000,-0.026338,0.018240,0.002804,-0.999483,0.013479,0.213578,0.027585,0.000137
15549,310.980000,-0.026121,0.017960,0.002864,-0.999493,0.013485,0.213572,0.027569,0.000132
15550,311.000000,-0.026314,0.018161,0.002807,-0.999485,0.013470,0.213583,0.027582,0.000141
15551,311.020000,-0.026313,0.018196,0.002821,-0.999484,0.013476,0.213578,0.027585,0.000136
15552,311.040000,-0.026288,0.018262,0.002586,-0.999484,0.013450,0.213580,0.027583,0.000124
15553,311.060000,-0.026344,0.018132,0.002805,-0.999485,0.013483,0.213580,0.027583,0.000137
15554,311.080000,-0.026285,0.018150,0.002837,-0.999486,0.013479,0.213577,0.027578,0.000133
15555,311.100000,-0.026263,0.018246,0.002796,-0.999485,0.013472,0.213590,0.027580,0.000136
15556,311.120000,-0.026285,0.018276,0.002829,-0.999483,0.013476,0.213582,0.027582,0.000133
15557,311.140000,-0.026256,0.018204,0.002775,-0.999486,0.013475,0.213582,0.027584,0.000135
15558,311.160000,-0.026287,0.018303,0.002747,-0.999483,0.013468,0.213587,0.027582,0.000135
15559,311.180000,-0.026015,0.018000,0.002616,-0.999496,0.013456,0.213579,0.027566,0.000114
15560,311.200000,-0.026284,0.018292,0.002828,-0.999483,0.013469,0.213588,0.027583,0.000134
15561,311.220000,-0.026280,0.018126,0.002796,-0.999486,0.013475,0.213590,0.027585,0.000134
15562,311.240000,-0.026304,0.018211,0.002836,-0.999484,0.013475,0.213593,0.027577,0.000135
15563,311.260000,-0.026271,0.018139,0.002890,-0.999486,0.013474,0.213588,0.027579,0.000128
15564,311.280000,-0.026323,0.018212,0.002913,-0.999483,0.013474,0.213585,0.027581,0.000131
15565,311.300000,-0.025691,0.017746,0.002833,-0.999508,0.013475,0.213586,0.027542,0.000133
15566,311.320000,-0.026288,0.018148,0.002950,-0.999485,0.013476,0.213591,0.027579,0.000128
15567,311.340000,-0.026285,0.018268,0.002756,-0.999484,0.013472,0.213599,0.027579,0.000144
15568,311.360000,-0.026282,0.018137,0.002915,-0.999486,0.013477,0.213589,0.027576,0.000133
15569,311.380000,-0.026256,0.018202,0.002780,-0.999486,0.013486,0.213602,0.027586,0.000128
15570,311.400000,-0.026210,0.018221,0.002865,-0.999486,0.013482,0.213594,0.027579,0.000132
15571,311.420000,-0.026295,0.018169,0.002769,-0.999485,0.013466,0.213596,0.027597,0.000142
15572,311.440000,-0.026639,0.018213,0.002924,-0.999475,0.013475,0.213523,0.027612,0.000127
15573,311.460000,-0.027243,0.018032,0.002934,-0.999462,0.013432,0.213355,0.027641,0.000091
15574,311.480000,-0.028338,0.017915,0.003091,-0.999433,0.013469,0.213121,0.027677,0.000085
15575,311.500000,-0.029481,0.018358,0.003194,-0.999392,0.013488,0.212766,0.027712,0.000095
15576,311.520000,-0.030753,0.018331,0.003158,-0.999354,0.013459,0.212375,0.027712,0.000100
15577,311.540000,-0.032474,0.018895,0.003093,-0.999289,0.013410,0.211914,0.027721,0.000127
15578,311.560000,-0.034121,0.018239,0.003020,-0.999247,0.013394,0.211377,0.027733,0.000109
15579,311.580000,-0.036246,0.018175,0.003175,-0.999173,0.013448,0.210905,0.027782,0.000116
15580,311.600000,-0.037982,0.017844,0.003330,-0.999114,0.013522,0.210433,0.027811,0.000133
15581,311.620000,-0.039747,0.018189,0.003188,-0.999039,0.013581,0.209889,0.027834,0.000128
15582,311.640000,-0.041465,0.017577,0.003201,-0.998980,0.013651,0.209333,0.027854,0.000106
15583,311.660000,-0.044136,0.016939,0.003214,-0.998877,0.013710,0.208752,0.027900,0.000108
15584,311.680000,-0.046778,0.016650,0.003116,-0.998762,0.013875,0.208107,0.027946,0.000141
15585,311.700000,-0.049796,0.016636,0.003732,-0.998614,0.013993,0.207275,0.027981,0.000131
15586,311.720000,-0.052222,0.016001,0.003584,-0.998501,0.014156,0.206535,0.027999,0.000150
15587,311.740000,-0.055482,0.015029,0.003580,-0.998340,0.014285,0.205671,0.028008,0.000140
15588,311.760000,-0.058426,0.014469,0.004034,-0.998179,0.014436,0.204844,0.027985,0.000132
15589,311.780000,-0.061322,0.013986,0.004012,-0.998012,0.014669,0.204046,0.028018,0.000189
15590,311.800000,-0.064139,0.012323,0.003792,-0.997858,0.014881,0.203163,0.028010,0.000106
15591,311.820000,-0.067159,0.011757,0.004417,-0.997663,0.015181,0.202390,0.028008,0.000149
15592,311.840000,-0.069705,0.010848,0.004059,-0.997500,0.015505,0.201583,0.028021,0.000151
15593,311.860000,-0.073105,0.009040,0.004136,-0.997275,0.015754,0.200740,0.028001,0.000117
15594,311.880000,-0.076034,0.008256,0.004375,-0.997061,0.016046,0.199929,0.027989,0.000120
15595,311.900000,-0.078682,0.006964,0.004449,-0.996866,0.016358,0.199047,0.027963,0.000091
15596,311.920000,-0.081080,0.005996,0.004291,-0.996680,0.016614,0.198375,0.027905,0.000128
15597,311.940000,-0.082665,0.005295,0.004522,-0.996553,0.016806,0.197847,0.027848,0.000093
15598,311.960000,-0.083705,0.005321,0.004822,-0.996465,0.016894,0.197599,0.027832,0.000102
15599,311.980000,-0.083845,0.005415,0.004862,-0.996452,0.016834,0.197623,0.027853,0.000103
15600,312.000000,-0.083098,0.006015,0.004773,-0.996512,0.016661,0.197899,0.027887,0.000130
15601,312.020000,-0.081645,0.006418,0.004727,-0.996630,0.016457,0.198263,0.027917,0.000135
15602,312.040000,-0.080647,0.006982,0.004832,-0.996707,0.016338,0.198612,0.027986,0.000102
15603,312.060000,-0.080007,0.007300,0.004934,-0.996755,0.016283,0.198832,0.027996,0.000092
15604,312.080000,-0.080695,0.006901,0.004781,-0.996704,0.016325,0.198778,0.027982,0.000097
15605,312.100000,-0.082799,0.006846,0.004695,-0.996532,0.016459,0.198361,0.027906,0.000146
15606,312.120000,-0.086661,0.006212,0.005191,-0.996205,0.016581,0.197352,0.027779,0.000112
15607,312.140000,-0.091529,0.005494,0.004804,-0.995776,0.016700,0.195883,0.027615,0.000114
15608,312.160000,-0.097731,0.005500,0.005361,-0.995183,0.016678,0.194137,0.027403,0.000100
15609,312.180000,-0.104003,0.005689,0.005664,-0.994545,0.016548,0.192272,0.027198,0.000151
15610,312.200000,-0.109863,0.006298,0.006449,-0.993906,0.016315,0.190575,0.026967,0.000133
